"No.","Time","Source","Destination","Protocol","Length","Info"
"1182","115.965639","5.42.173.252","192.168.2.107","UDP","84","26515  >  61165 Len=42"
"1184","115.979915","5.42.173.252","192.168.2.107","UDP","84","26515  >  61165 Len=42"
"1186","115.995947","5.42.173.252","192.168.2.107","UDP","84","26515  >  61165 Len=42"
"1188","116.011464","5.42.173.252","192.168.2.107","UDP","84","26515  >  61165 Len=42"
"1190","116.026637","5.42.173.252","192.168.2.107","UDP","84","26515  >  61165 Len=42"
"1192","116.042089","5.42.173.252","192.168.2.107","UDP","84","26515  >  61165 Len=42"
"1194","116.057636","5.42.173.252","192.168.2.107","UDP","84","26515  >  61165 Len=42"
"1196","116.072637","5.42.173.252","192.168.2.107","UDP","84","26515  >  61165 Len=42"
"1197","116.088639","5.42.173.252","192.168.2.107","UDP","84","26515  >  61165 Len=42"
"1199","116.102641","5.42.173.252","192.168.2.107","UDP","110","26515  >  61165 Len=68"
"1202","116.117370","5.42.173.252","192.168.2.107","UDP","84","26515  >  61165 Len=42"
"1204","116.132862","5.42.173.252","192.168.2.107","UDP","84","26515  >  61165 Len=42"
"1206","116.148159","5.42.173.252","192.168.2.107","UDP","139","26515  >  61165 Len=97"
"1209","116.164090","5.42.173.252","192.168.2.107","UDP","84","26515  >  61165 Len=42"
"1210","116.179968","5.42.173.252","192.168.2.107","UDP","240","26515  >  61165 Len=198"
"1212","116.194749","5.42.173.252","192.168.2.107","UDP","117","26515  >  61165 Len=75"
"1214","116.209556","5.42.173.252","192.168.2.107","UDP","84","26515  >  61165 Len=42"
"1216","116.225643","5.42.173.252","192.168.2.107","UDP","84","26515  >  61165 Len=42"
"1218","116.239886","5.42.173.252","192.168.2.107","UDP","84","26515  >  61165 Len=42"
"1220","116.254921","5.42.173.252","192.168.2.107","UDP","84","26515  >  61165 Len=42"
"1222","116.272644","5.42.173.252","192.168.2.107","UDP","84","26515  >  61165 Len=42"
"1224","116.286646","5.42.173.252","192.168.2.107","UDP","84","26515  >  61165 Len=42"
"1226","116.301646","5.42.173.252","192.168.2.107","UDP","84","26515  >  61165 Len=42"
"1228","116.316458","5.42.173.252","192.168.2.107","UDP","84","26515  >  61165 Len=42"
"1231","116.332644","5.42.173.252","192.168.2.107","UDP","84","26515  >  61165 Len=42"
"1232","116.347644","5.42.173.252","192.168.2.107","UDP","84","26515  >  61165 Len=42"
"1234","116.362644","5.42.173.252","192.168.2.107","UDP","84","26515  >  61165 Len=42"
"1236","116.378647","5.42.173.252","192.168.2.107","UDP","84","26515  >  61165 Len=42"
"1238","116.392654","5.42.173.252","192.168.2.107","UDP","84","26515  >  61165 Len=42"
"1241","116.407460","5.42.173.252","192.168.2.107","UDP","84","26515  >  61165 Len=42"
"1242","116.422647","5.42.173.252","192.168.2.107","UDP","139","26515  >  61165 Len=97"
"1244","116.437379","5.42.173.252","192.168.2.107","UDP","84","26515  >  61165 Len=42"
"1247","116.453648","5.42.173.252","192.168.2.107","UDP","84","26515  >  61165 Len=42"
"1249","116.468646","5.42.173.252","192.168.2.107","UDP","84","26515  >  61165 Len=42"
"1251","116.483706","5.42.173.252","192.168.2.107","UDP","84","26515  >  61165 Len=42"
"1256","116.499650","5.42.173.252","192.168.2.107","UDP","84","26515  >  61165 Len=42"
"1258","116.515156","5.42.173.252","192.168.2.107","UDP","84","26515  >  61165 Len=42"
"1261","116.530647","5.42.173.252","192.168.2.107","UDP","84","26515  >  61165 Len=42"
"1263","116.545237","5.42.173.252","192.168.2.107","UDP","84","26515  >  61165 Len=42"
"1265","116.560221","5.42.173.252","192.168.2.107","UDP","84","26515  >  61165 Len=42"
"1267","116.575649","5.42.173.252","192.168.2.107","UDP","84","26515  >  61165 Len=42"
"1269","116.590650","5.42.173.252","192.168.2.107","UDP","84","26515  >  61165 Len=42"
"1271","116.606129","5.42.173.252","192.168.2.107","UDP","84","26515  >  61165 Len=42"
"1273","116.621650","5.42.173.252","192.168.2.107","UDP","84","26515  >  61165 Len=42"
"1275","116.636725","5.42.173.252","192.168.2.107","UDP","84","26515  >  61165 Len=42"
"1278","116.652197","5.42.173.252","192.168.2.107","UDP","84","26515  >  61165 Len=42"
"1280","116.666894","5.42.173.252","192.168.2.107","UDP","139","26515  >  61165 Len=97"
"1281","116.682279","5.42.173.252","192.168.2.107","UDP","84","26515  >  61165 Len=42"
"1283","116.697654","5.42.173.252","192.168.2.107","UDP","84","26515  >  61165 Len=42"
"1286","116.713309","5.42.173.252","192.168.2.107","UDP","84","26515  >  61165 Len=42"
"1287","116.729134","5.42.173.252","192.168.2.107","UDP","260","26515  >  61165 Len=218"
"1289","116.743899","5.42.173.252","192.168.2.107","UDP","185","26515  >  61165 Len=143"
"1292","116.758624","5.42.173.252","192.168.2.107","UDP","84","26515  >  61165 Len=42"
"1293","116.774111","5.42.173.252","192.168.2.107","UDP","84","26515  >  61165 Len=42"
"1295","116.789655","5.42.173.252","192.168.2.107","UDP","84","26515  >  61165 Len=42"
"1297","116.804253","5.42.173.252","192.168.2.107","UDP","84","26515  >  61165 Len=42"
"1299","116.819779","5.42.173.252","192.168.2.107","UDP","84","26515  >  61165 Len=42"
"1301","116.835655","5.42.173.252","192.168.2.107","UDP","110","26515  >  61165 Len=68"
"1304","116.850657","5.42.173.252","192.168.2.107","UDP","84","26515  >  61165 Len=42"
"1306","116.866654","5.42.173.252","192.168.2.107","UDP","84","26515  >  61165 Len=42"
"1309","116.880655","5.42.173.252","192.168.2.107","UDP","84","26515  >  61165 Len=42"
"1311","116.896656","5.42.173.252","192.168.2.107","UDP","84","26515  >  61165 Len=42"
"1313","116.912659","5.42.173.252","192.168.2.107","UDP","111","26515  >  61165 Len=69"
"1316","116.927658","5.42.173.252","192.168.2.107","UDP","139","26515  >  61165 Len=97"
"1317","116.942445","5.42.173.252","192.168.2.107","UDP","84","26515  >  61165 Len=42"
"1320","116.958657","5.42.173.252","192.168.2.107","UDP","84","26515  >  61165 Len=42"
"1322","116.973657","5.42.173.252","192.168.2.107","UDP","84","26515  >  61165 Len=42"
"1323","116.988661","5.42.173.252","192.168.2.107","UDP","84","26515  >  61165 Len=42"
"1325","117.003661","5.42.173.252","192.168.2.107","UDP","84","26515  >  61165 Len=42"
"1328","117.019427","5.42.173.252","192.168.2.107","UDP","84","26515  >  61165 Len=42"
"1329","117.033661","5.42.173.252","192.168.2.107","UDP","84","26515  >  61165 Len=42"
"1331","117.049122","5.42.173.252","192.168.2.107","UDP","84","26515  >  61165 Len=42"
"1334","117.065662","5.42.173.252","192.168.2.107","UDP","84","26515  >  61165 Len=42"
"1335","117.080664","5.42.173.252","192.168.2.107","UDP","84","26515  >  61165 Len=42"
"1337","117.096663","5.42.173.252","192.168.2.107","UDP","84","26515  >  61165 Len=42"
"1339","117.111662","5.42.173.252","192.168.2.107","UDP","84","26515  >  61165 Len=42"
"1342","117.125660","5.42.173.252","192.168.2.107","UDP","84","26515  >  61165 Len=42"
"1344","117.141417","5.42.173.252","192.168.2.107","UDP","84","26515  >  61165 Len=42"
"1346","117.156280","5.42.173.252","192.168.2.107","UDP","84","26515  >  61165 Len=42"
"1349","117.172662","5.42.173.252","192.168.2.107","UDP","84","26515  >  61165 Len=42"
"1351","117.187664","5.42.173.252","192.168.2.107","UDP","139","26515  >  61165 Len=97"
"1353","117.201881","5.42.173.252","192.168.2.107","UDP","84","26515  >  61165 Len=42"
"1354","117.217464","5.42.173.252","192.168.2.107","UDP","84","26515  >  61165 Len=42"
"1357","117.233666","5.42.173.252","192.168.2.107","UDP","110","26515  >  61165 Len=68"
"1359","117.248536","5.42.173.252","192.168.2.107","UDP","84","26515  >  61165 Len=42"
"1360","117.264362","5.42.173.252","192.168.2.107","UDP","110","26515  >  61165 Len=68"
"1363","117.278664","5.42.173.252","192.168.2.107","UDP","84","26515  >  61165 Len=42"
"1364","117.294667","5.42.173.252","192.168.2.107","UDP","84","26515  >  61165 Len=42"
"1366","117.309668","5.42.173.252","192.168.2.107","UDP","84","26515  >  61165 Len=42"
"1368","117.324665","5.42.173.252","192.168.2.107","UDP","84","26515  >  61165 Len=42"
"1371","117.339669","5.42.173.252","192.168.2.107","UDP","84","26515  >  61165 Len=42"
"1373","117.355667","5.42.173.252","192.168.2.107","UDP","84","26515  >  61165 Len=42"
"1375","117.370666","5.42.173.252","192.168.2.107","UDP","84","26515  >  61165 Len=42"
"1377","117.386670","5.42.173.252","192.168.2.107","UDP","84","26515  >  61165 Len=42"
"1379","117.401671","5.42.173.252","192.168.2.107","UDP","264","26515  >  61165 Len=222"
"1381","117.417667","5.42.173.252","192.168.2.107","UDP","269","26515  >  61165 Len=227"
"1383","117.431830","5.42.173.252","192.168.2.107","UDP","190","26515  >  61165 Len=148"
"1385","117.446443","5.42.173.252","192.168.2.107","UDP","139","26515  >  61165 Len=97"
"1387","117.461668","5.42.173.252","192.168.2.107","UDP","84","26515  >  61165 Len=42"
"1389","117.477286","5.42.173.252","192.168.2.107","UDP","84","26515  >  61165 Len=42"
"1392","117.491671","5.42.173.252","192.168.2.107","UDP","84","26515  >  61165 Len=42"
"1394","117.507668","5.42.173.252","192.168.2.107","UDP","84","26515  >  61165 Len=42"
"1396","117.522668","5.42.173.252","192.168.2.107","UDP","110","26515  >  61165 Len=68"
"1397","117.538673","5.42.173.252","192.168.2.107","UDP","84","26515  >  61165 Len=42"
"1400","117.553673","5.42.173.252","192.168.2.107","UDP","84","26515  >  61165 Len=42"
"1401","117.568313","5.42.173.252","192.168.2.107","UDP","84","26515  >  61165 Len=42"
"1403","117.583857","5.42.173.252","192.168.2.107","UDP","84","26515  >  61165 Len=42"
"1406","117.598576","5.42.173.252","192.168.2.107","UDP","84","26515  >  61165 Len=42"
"1408","117.614674","5.42.173.252","192.168.2.107","UDP","84","26515  >  61165 Len=42"
"1410","117.629164","5.42.173.252","192.168.2.107","UDP","84","26515  >  61165 Len=42"
"1412","117.644675","5.42.173.252","192.168.2.107","UDP","84","26515  >  61165 Len=42"
"1414","117.660099","5.42.173.252","192.168.2.107","UDP","84","26515  >  61165 Len=42"
"1416","117.675675","5.42.173.252","192.168.2.107","UDP","84","26515  >  61165 Len=42"
"1418","117.691678","5.42.173.252","192.168.2.107","UDP","84","26515  >  61165 Len=42"
"1420","117.706672","5.42.173.252","192.168.2.107","UDP","139","26515  >  61165 Len=97"
"1421","117.721679","5.42.173.252","192.168.2.107","UDP","84","26515  >  61165 Len=42"
"1424","117.736675","5.42.173.252","192.168.2.107","UDP","84","26515  >  61165 Len=42"
"1427","117.751678","5.42.173.252","192.168.2.107","UDP","84","26515  >  61165 Len=42"
"1431","117.766084","5.42.173.252","192.168.2.107","UDP","84","26515  >  61165 Len=42"
"1434","117.781676","5.42.173.252","192.168.2.107","UDP","84","26515  >  61165 Len=42"
"1435","117.797680","5.42.173.252","192.168.2.107","UDP","84","26515  >  61165 Len=42"
"1436","117.811683","5.42.173.252","192.168.2.107","UDP","84","26515  >  61165 Len=42"
"1439","117.827682","5.42.173.252","192.168.2.107","UDP","84","26515  >  61165 Len=42"
"1440","117.842679","5.42.173.252","192.168.2.107","UDP","84","26515  >  61165 Len=42"
"1442","117.857681","5.42.173.252","192.168.2.107","UDP","84","26515  >  61165 Len=42"
"1444","117.872683","5.42.173.252","192.168.2.107","UDP","84","26515  >  61165 Len=42"
"1446","117.887681","5.42.173.252","192.168.2.107","UDP","84","26515  >  61165 Len=42"
"1448","117.903094","5.42.173.252","192.168.2.107","UDP","84","26515  >  61165 Len=42"
"1451","117.917680","5.42.173.252","192.168.2.107","UDP","84","26515  >  61165 Len=42"
"1453","117.933074","5.42.173.252","192.168.2.107","UDP","84","26515  >  61165 Len=42"
"1455","117.948519","5.42.173.252","192.168.2.107","UDP","139","26515  >  61165 Len=97"
"1457","117.964683","5.42.173.252","192.168.2.107","UDP","84","26515  >  61165 Len=42"
"1460","117.979682","5.42.173.252","192.168.2.107","UDP","84","26515  >  61165 Len=42"
"1462","117.994165","5.42.173.252","192.168.2.107","UDP","84","26515  >  61165 Len=42"
"1464","118.009689","5.42.173.252","192.168.2.107","UDP","84","26515  >  61165 Len=42"
"1466","118.025172","5.42.173.252","192.168.2.107","UDP","84","26515  >  61165 Len=42"
"1468","118.040684","5.42.173.252","192.168.2.107","UDP","84","26515  >  61165 Len=42"
"1469","118.055683","5.42.173.252","192.168.2.107","UDP","84","26515  >  61165 Len=42"
"1472","118.070683","5.42.173.252","192.168.2.107","UDP","84","26515  >  61165 Len=42"
"1475","118.085683","5.42.173.252","192.168.2.107","UDP","84","26515  >  61165 Len=42"
"1476","118.100687","5.42.173.252","192.168.2.107","UDP","84","26515  >  61165 Len=42"
"1478","118.116687","5.42.173.252","192.168.2.107","UDP","84","26515  >  61165 Len=42"
"1481","118.131626","5.42.173.252","192.168.2.107","UDP","84","26515  >  61165 Len=42"
"1482","118.146975","5.42.173.252","192.168.2.107","UDP","84","26515  >  61165 Len=42"
"1484","118.162687","5.42.173.252","192.168.2.107","UDP","84","26515  >  61165 Len=42"
"1486","118.177689","5.42.173.252","192.168.2.107","UDP","84","26515  >  61165 Len=42"
"1488","118.192689","5.42.173.252","192.168.2.107","UDP","84","26515  >  61165 Len=42"
"1490","118.207393","5.42.173.252","192.168.2.107","UDP","84","26515  >  61165 Len=42"
"1492","118.223690","5.42.173.252","192.168.2.107","UDP","139","26515  >  61165 Len=97"
"1494","118.238093","5.42.173.252","192.168.2.107","UDP","84","26515  >  61165 Len=42"
"1496","118.253218","5.42.173.252","192.168.2.107","UDP","84","26515  >  61165 Len=42"
"1499","118.268395","5.42.173.252","192.168.2.107","UDP","111","26515  >  61165 Len=69"
"1500","118.283429","5.42.173.252","192.168.2.107","UDP","84","26515  >  61165 Len=42"
"1503","118.298667","5.42.173.252","192.168.2.107","UDP","84","26515  >  61165 Len=42"
"1505","118.315011","5.42.173.252","192.168.2.107","UDP","338","26515  >  61165 Len=296"
"1506","118.330691","5.42.173.252","192.168.2.107","UDP","380","26515  >  61165 Len=338"
"1508","118.344514","5.42.173.252","192.168.2.107","UDP","214","26515  >  61165 Len=172"
"1511","118.360006","5.42.173.252","192.168.2.107","UDP","84","26515  >  61165 Len=42"
"1513","118.374691","5.42.173.252","192.168.2.107","UDP","84","26515  >  61165 Len=42"
"1515","118.389963","5.42.173.252","192.168.2.107","UDP","84","26515  >  61165 Len=42"
"1520","118.405222","5.42.173.252","192.168.2.107","UDP","84","26515  >  61165 Len=42"
"1524","118.420689","5.42.173.252","192.168.2.107","UDP","84","26515  >  61165 Len=42"
"1529","118.436692","5.42.173.252","192.168.2.107","UDP","84","26515  >  61165 Len=42"
"1531","118.451694","5.42.173.252","192.168.2.107","UDP","84","26515  >  61165 Len=42"
"1533","118.467694","5.42.173.252","192.168.2.107","UDP","84","26515  >  61165 Len=42"
"1535","118.481692","5.42.173.252","192.168.2.107","UDP","139","26515  >  61165 Len=97"
"1538","118.497694","5.42.173.252","192.168.2.107","UDP","84","26515  >  61165 Len=42"
"1542","118.512695","5.42.173.252","192.168.2.107","UDP","84","26515  >  61165 Len=42"
"1544","118.527695","5.42.173.252","192.168.2.107","UDP","84","26515  >  61165 Len=42"
"1548","118.542692","5.42.173.252","192.168.2.107","UDP","84","26515  >  61165 Len=42"
"1550","118.558695","5.42.173.252","192.168.2.107","UDP","84","26515  >  61165 Len=42"
"1551","118.572920","5.42.173.252","192.168.2.107","UDP","84","26515  >  61165 Len=42"
"1554","118.588697","5.42.173.252","192.168.2.107","UDP","84","26515  >  61165 Len=42"
"1556","118.603698","5.42.173.252","192.168.2.107","UDP","84","26515  >  61165 Len=42"
"1557","118.618702","5.42.173.252","192.168.2.107","UDP","84","26515  >  61165 Len=42"
"1559","118.634144","5.42.173.252","192.168.2.107","UDP","84","26515  >  61165 Len=42"
"1562","118.648697","5.42.173.252","192.168.2.107","UDP","84","26515  >  61165 Len=42"
"1563","118.664699","5.42.173.252","192.168.2.107","UDP","84","26515  >  61165 Len=42"
"1565","118.679701","5.42.173.252","192.168.2.107","UDP","84","26515  >  61165 Len=42"
"1568","118.694698","5.42.173.252","192.168.2.107","UDP","84","26515  >  61165 Len=42"
"1570","118.709703","5.42.173.252","192.168.2.107","UDP","84","26515  >  61165 Len=42"
"1572","118.725411","5.42.173.252","192.168.2.107","UDP","139","26515  >  61165 Len=97"
"1574","118.740702","5.42.173.252","192.168.2.107","UDP","84","26515  >  61165 Len=42"
"1579","118.755701","5.42.173.252","192.168.2.107","UDP","84","26515  >  61165 Len=42"
"1582","118.770700","5.42.173.252","192.168.2.107","UDP","84","26515  >  61165 Len=42"
"1587","118.785699","5.42.173.252","192.168.2.107","UDP","84","26515  >  61165 Len=42"
"1589","118.800787","5.42.173.252","192.168.2.107","UDP","84","26515  >  61165 Len=42"
"1591","118.816701","5.42.173.252","192.168.2.107","UDP","84","26515  >  61165 Len=42"
"1593","118.832704","5.42.173.252","192.168.2.107","UDP","84","26515  >  61165 Len=42"
"1594","118.846680","5.42.173.252","192.168.2.107","UDP","84","26515  >  61165 Len=42"
"1597","118.862703","5.42.173.252","192.168.2.107","UDP","84","26515  >  61165 Len=42"
"1599","118.877404","5.42.173.252","192.168.2.107","UDP","84","26515  >  61165 Len=42"
"1600","118.893158","5.42.173.252","192.168.2.107","UDP","84","26515  >  61165 Len=42"
"1602","118.907703","5.42.173.252","192.168.2.107","UDP","84","26515  >  61165 Len=42"
"1604","118.923704","5.42.173.252","192.168.2.107","UDP","84","26515  >  61165 Len=42"
"1606","118.938704","5.42.173.252","192.168.2.107","UDP","84","26515  >  61165 Len=42"
"1609","118.953122","5.42.173.252","192.168.2.107","UDP","84","26515  >  61165 Len=42"
"1611","118.968560","5.42.173.252","192.168.2.107","UDP","110","26515  >  61165 Len=68"
"1614","118.985315","5.42.173.252","192.168.2.107","UDP","139","26515  >  61165 Len=97"
"1615","118.999647","5.42.173.252","192.168.2.107","UDP","84","26515  >  61165 Len=42"
